,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
67171,A1016508,DOG,GERM SHEPHERD,LAB,OWNER SURRENDER,EUTHANASIA REQUESTED,2017-12-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67471,A1016828,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-15T00:00:00.000,HEALTHY,ADOPTION,2017-12-19T00:00:00.000,HEALTHY,DEC.2017,FY2018
67497,A1016855,DOG,PIT BULL,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-12-15T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,2017-12-29T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67495,A1016853,DOG,PARSON RUSS TER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67484,A1016843,DOG,AKITA,LAB,OWNER SURRENDER,GENERAL,2017-12-15T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-15T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67451,A1016804,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-01-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67448,A1016798,DOG,PIT BULL,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-01-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67445,A1016796,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67464,A1016820,DOG,QUEENSLAND HEEL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-15T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,2017-12-18T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67463,A1016819,DOG,BOXER,LAB,OWNER SURRENDER,EUTHANASIA REQUESTED,2017-12-15T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-15T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67178,A1016515,DOG,CAIRN TERRIER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67368,A1016712,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
68486,A1017836,DOG,ROTTWEILER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2018-01-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67272,A1016611,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-13T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67218,A1016559,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67266,A1016604,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67265,A1016603,DOG,PIT BULL,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,2017-12-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67231,A1016571,DOG,ROTTWEILER,LAB,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-01-04T00:00:00.000,UNHEALTHY UNTREATABLE CONTAGIOUS,DEC.2017,FY2018
67234,A1016572,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,RETURN30,2017-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67262,A1016600,DOG,CAIRN TERRIER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67219,A1016560,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67255,A1016596,DOG,CAIRN TERRIER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67249,A1016590,DOG,PAPILLON,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67248,A1016589,DOG,PAPILLON,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67247,A1016588,DOG,PAPILLON,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67216,A1016557,DOG,GERM SHEPHERD,LAB,OWNER SURRENDER,EUTHANASIA REQUESTED,2017-12-12T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-12T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67347,A1016692,DOG,GOLDEN RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-13T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2017-12-16T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2017,FY2018
67346,A1016691,DOG,LABRADOR RETR,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-13T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2017-12-16T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2017,FY2018
68485,A1017835,DOG,POMERANIAN,LAB,OWNER SURRENDER,GENERAL,2017-12-29T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-29T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67353,A1016697,DOG,SHIH TZU,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-12-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67311,A1016658,DOG,LABRADOR RETR,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-13T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67310,A1016656,DOG,PAPILLON,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-12-13T00:00:00.000,TREATABLE REHABILITABLE CONTAGIOUS,RETURNED TO OWNER,2017-12-13T00:00:00.000,UNHEALTHY UNTREATABLE CONTAGIOUS,DEC.2017,FY2018
67321,A1016666,DOG,LABRADOR RETR,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-13T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2018-01-06T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2017,FY2018
67323,A1016667,DOG,BOXER,UNAVAILABLE,OWNER SURRENDER,RETURN30,2017-12-30T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2017-12-30T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2017,FY2018
67674,A1017027,DOG,CHIHUAHUA SH,LAB,OWNER SURRENDER,GENERAL,2017-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-18T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67682,A1017037,DOG,YORKSHIRE TERR,LAB,OWNER SURRENDER,GENERAL,2017-12-18T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-18T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67670,A1017023,DOG,SHIH TZU,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67669,A1017022,DOG,SHIH TZU,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67119,A1016455,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67121,A1016457,DOG,POODLE MIN,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,2017-12-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67688,A1017045,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-12-18T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-19T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
68484,A1017834,DOG,ROTTWEILER,LAB,OWNER SURRENDER,EUTHANASIA REQUESTED,2017-12-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-29T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67666,A1017019,DOG,CHIHUAHUA SH,LAB,OWNER SURRENDER,GENERAL,2017-12-18T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-18T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
68479,A1017830,DOG,CHOW CHOW,LAB,OWNER SURRENDER,GENERAL,2017-12-29T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,2018-01-03T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2017,FY2018
67499,A1016857,DOG,LABRADOR RETR,LAB,OWNER SURRENDER,GENERAL,2017-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-15T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67770,A1017143,DOG,LABRADOR RETR,LAB,OWNER SURRENDER,GENERAL,2017-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-01-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67699,A1017061,DOG,CATAHOULA,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-12-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67738,A1017106,DOG,CHINESE SHARPEI,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-12-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67714,A1017083,DOG,PIT BULL,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67713,A1017082,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-01-03T00:00:00.000,TREATABLE REHABILITABLE CONTAGIOUS,DEC.2017,FY2018
67117,A1016453,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-12-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67715,A1017084,DOG,PIT BULL,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67118,A1016454,DOG,LABRADOR RETR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-01-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67708,A1017075,DOG,DOBERMAN PINSCH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67716,A1017085,DOG,DACHSHUND,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2017-12-21T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2017,FY2018
67115,A1016451,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2017-12-20T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2017,FY2018
67726,A1017094,DOG,LABRADOR RETR,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67725,A1017093,DOG,PIT BULL,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67718,A1017087,DOG,DACHSHUND,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2017-12-21T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2017,FY2018
67737,A1017105,DOG,PIT BULL,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67554,A1016911,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-25T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67158,A1016493,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67551,A1016908,DOG,PIT BULL,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67618,A1016975,DOG,PIT BULL,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67617,A1016974,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-12-17T00:00:00.000,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,2017-12-17T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67616,A1016972,DOG,LABRADOR RETR,LAB,OWNER SURRENDER,GENERAL,2017-12-17T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-12-17T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67614,A1016970,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67501,A1016859,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
68508,A1017855,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-12-29T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,2018-01-08T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2017,FY2018
67141,A1016474,DOG,YORKSHIRE TERR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,2017-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67154,A1016489,DOG,BORDER COLLIE,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67602,A1016962,DOG,POMERANIAN,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-17T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,2017-12-17T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2017,FY2018
67164,A1016500,DOG,GERM SHEPHERD,LAB,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-01-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
95173,A0610367,DOG,WELSH CORGI CAR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-19T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2018-12-21T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2018,FY2019
96226,A0947120,DOG,CAROLINA DOG,LAB,OWNER SURRENDER,GENERAL,2018-12-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
95236,A0678213,DOG,BLACK/TAN HOUND,LAB,OWNER SURRENDER,GENERAL,2018-12-02T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,2018-12-03T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2018,FY2019
99081,A1040982,DOG,ROTTWEILER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
95191,A0636989,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,DEAD ON ARRIVAL,2018-12-31T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,2018-12-31T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2018,FY2019
95186,A0628610,DOG,QUEENSLAND HEEL,LAB,OWNER SURRENDER,GENERAL,2018-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-12-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
98964,A1039915,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
95709,A0860683,DOG,YORKSHIRE TERR,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
95654,A0849862,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2018-12-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-12-08T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2018,FY2019
95766,A0872126,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,2018-12-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
98858,A1039009,DOG,CAIRN TERRIER,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
95902,A0897761,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
95801,A0876252,DOG,TOY FOX TERRIER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
95778,A0874289,DOG,ROTTWEILER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
99003,A1040228,DOG,BOXER,AVAILABLE,OWNER SURRENDER,RETURN30,2018-12-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-01-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
96171,A0938318,DOG,AUST SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
95312,A0723699,DOG,CHIHUAHUA SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2018-12-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
96029,A0920157,DOG,AUST CATTLE DOG,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
95589,A0829868,DOG,GERM SHEPHERD,LAB,OWNER SURRENDER,QUARANTINE,2018-12-09T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2018-12-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2018,FY2019
