,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
60043,A0998490,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2018-02-20T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2018-02-20T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,FEB.2018,FY2018
72514,A1021896,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-02-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-02-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2018,FY2018
72490,A1021872,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-02-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-02-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2018,FY2018
72491,A1021873,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-02-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2018-02-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2018,FY2018
72543,A1021925,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2018-02-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-02-19T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,FEB.2018,FY2018
60395,A1004996,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2018-02-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-02-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2018,FY2018
114341,A1058691,CAT,DOMESTIC MH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-02-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-02-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114393,A1058741,CAT,RUSSIAN BLUE,UNAVAILABLE,OWNER SURRENDER,RETURN30,2019-02-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114399,A1058745,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,EUTHANASIA REQUESTED,2019-02-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-03-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114587,A1058916,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-02-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-02-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114588,A1058917,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-02-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-02-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113907,A1058288,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-02-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113920,A1058297,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113925,A1058301,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,RETURN30,2019-02-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113846,A1058233,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113826,A1058214,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
96091,A0928436,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,2019-03-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113987,A1058359,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-02-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,2019-02-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113978,A1058350,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
95968,A0909427,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114049,A1058417,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-02-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-02-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114016,A1058392,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-03-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
115010,A1059298,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,EUTHANASIA REQUESTED,2019-02-23T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2019-02-23T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,FEB.2019,FY2019
115403,A1059667,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-03-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
115143,A1059427,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-02-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
115182,A1059466,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-02-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-02-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
115181,A1059465,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-02-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114749,A1059070,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114740,A1059060,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114741,A1059061,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114742,A1059062,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114701,A1059021,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114982,A1059274,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114981,A1059273,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-02-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114863,A1059177,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-02-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-03-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114827,A1059140,CAT,AMER SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114828,A1059141,CAT,AMER SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
114889,A1059203,CAT,RUSSIAN BLUE,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113071,A1057486,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,EUTHANASIA REQUESTED,2019-02-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2019-02-05T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,FEB.2019,FY2019
113085,A1057496,CAT,DOMESTIC SH,RELEASED FROM QUARANTINE,OWNER SURRENDER,GENERAL,2019-02-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,2019-02-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
112927,A1057345,CAT,DOMESTIC SH,PRE-LAB,OWNER SURRENDER,GENERAL,2019-02-03T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,2019-02-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
112968,A1057387,CAT,PERSIAN,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
112971,A1057390,CAT,RUSSIAN BLUE,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113198,A1057599,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113199,A1057600,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113123,A1057526,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113124,A1057527,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113172,A1057572,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113143,A1057544,CAT,SIAMESE,LAB,OWNER SURRENDER,GENERAL,2019-02-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2019-02-05T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,FEB.2019,FY2019
112670,A1057093,CAT,AMER CURL SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
112850,A1057250,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
112851,A1057251,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113462,A1057842,CAT,SIAMESE,AVAILABLE,OWNER SURRENDER,GENERAL,2019-02-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113464,A1057844,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
95585,A0829023,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
113282,A1057683,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-02-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
99004,A1040251,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-02-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
98939,A1039706,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-02-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-02-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FEB.2019,FY2019
41340,A1095398,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-06T00:00:00.000,UNDERAGE,FOSTER,2020-02-08T00:00:00.000,UNDERAGE,FEB.2020,FY2020
28354,A1095284,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-05T00:00:00.000,APP WNL,ADOPTION,2020-02-08T00:00:00.000,APP WNL,FEB.2020,FY2020
28365,A1095209,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-04T00:00:00.000,APP WNL,ADOPTION,2020-02-08T00:00:00.000,APP WNL,FEB.2020,FY2020
27931,A1096583,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-21T00:00:00.000,APP WNL,ADOPTION,2020-02-26T00:00:00.000,APP WNL,FEB.2020,FY2020
28506,A1095201,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-04T00:00:00.000,APP WNL,ADOPTION,2020-02-08T00:00:00.000,APP WNL,FEB.2020,FY2020
29837,A1095453,CAT,DOMESTIC LH,IMPOUNDED,OWNER SURRENDER,APPOINT,2020-02-07T00:00:00.000,APP WNL,TRANSFER,2020-02-09T00:00:00.000,APP WNL,FEB.2020,FY2020
27832,A1095027,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-02T00:00:00.000,APP WNL,ADOPTION,2020-02-08T00:00:00.000,APP WNL,FEB.2020,FY2020
31711,A1095101,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,QUARANTINE,2020-02-03T00:00:00.000,APP WNL,ADOPTION,2020-02-11T00:00:00.000,APP WNL,FEB.2020,FY2020
29944,A1095448,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-07T00:00:00.000,APP WNL,ADOPTION,2020-02-10T00:00:00.000,APP WNL,FEB.2020,FY2020
41090,A1095397,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-06T00:00:00.000,UNDERAGE,FOSTER,2020-02-08T00:00:00.000,UNDERAGE,FEB.2020,FY2020
25998,A1095392,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-06T00:00:00.000,APP WNL,ADOPTION,2020-02-07T00:00:00.000,APP WNL,FEB.2020,FY2020
31786,A1095650,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-10T00:00:00.000,UNKNOWN,ADOPTION,2020-02-12T00:00:00.000,APP WNL,FEB.2020,FY2020
27851,A1095532,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-08T00:00:00.000,APP SICK,EUTHANIZED,2020-02-08T00:00:00.000,FATAL,FEB.2020,FY2020
27606,A1095390,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-06T00:00:00.000,APP WNL,ADOPTION,2020-02-08T00:00:00.000,APP WNL,FEB.2020,FY2020
28082,A1094941,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-01T00:00:00.000,APP WNL,ADOPTION,2020-02-08T00:00:00.000,APP WNL,FEB.2020,FY2020
27566,A1095391,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-06T00:00:00.000,APP WNL,ADOPTION,2020-02-08T00:00:00.000,APP WNL,FEB.2020,FY2020
28288,A1096881,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-25T00:00:00.000,APP WNL,ADOPTION,2020-02-26T00:00:00.000,APP WNL,FEB.2020,FY2020
28194,A1095028,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-02T00:00:00.000,APP WNL,ADOPTION,2020-02-08T00:00:00.000,APP WNL,FEB.2020,FY2020
28046,A1095202,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-04T00:00:00.000,APP WNL,ADOPTION,2020-02-08T00:00:00.000,APP WNL,FEB.2020,FY2020
29502,A1095538,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2020-02-08T00:00:00.000,APP WNL,RETURNED TO OWNER,2020-02-09T00:00:00.000,APP WNL,FEB.2020,FY2020
30781,A1095234,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-04T00:00:00.000,APP WNL,ADOPTION,2020-02-10T00:00:00.000,APP WNL,FEB.2020,FY2020
29440,A1095536,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2020-02-08T00:00:00.000,APP WNL,RETURNED TO OWNER,2020-02-09T00:00:00.000,APP WNL,FEB.2020,FY2020
29378,A1095093,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2020-02-03T00:00:00.000,APP WNL,ADOPTION,2020-02-09T00:00:00.000,APP WNL,FEB.2020,FY2020
29240,A1095315,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2020-02-05T00:00:00.000,APP WNL,TRANSFER,2020-02-09T00:00:00.000,APP WNL,FEB.2020,FY2020
30193,A1095447,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-07T00:00:00.000,APP WNL,ADOPTION,2020-02-10T00:00:00.000,APP WNL,FEB.2020,FY2020
30181,A1095581,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-09T00:00:00.000,APP WNL,ADOPTION,2020-02-10T00:00:00.000,APP WNL,FEB.2020,FY2020
27299,A1095296,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-05T00:00:00.000,APP WNL,ADOPTION,2020-02-07T00:00:00.000,APP WNL,FEB.2020,FY2020
31296,A1096743,CAT,DOMESTIC LH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-23T00:00:00.000,APP WNL,TRANSFER,2020-02-28T00:00:00.000,APP WNL,FEB.2020,FY2020
31252,A1095642,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2020-02-10T00:00:00.000,APP WNL,ADOPTION,2020-02-11T00:00:00.000,APP WNL,FEB.2020,FY2020
28934,A1095388,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-06T00:00:00.000,APP WNL,ADOPTION,2020-02-08T00:00:00.000,APP WNL,FEB.2020,FY2020
30204,A1095449,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-07T00:00:00.000,APP WNL,ADOPTION,2020-02-10T00:00:00.000,APP WNL,FEB.2020,FY2020
27193,A1095243,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-04T00:00:00.000,UNKNOWN,TRANSFER,2020-02-07T00:00:00.000,,FEB.2020,FY2020
35301,A1094929,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-01T00:00:00.000,APP WNL,ADOPTION,2020-02-06T00:00:00.000,APP WNL,FEB.2020,FY2020
33401,A1097221,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-29T00:00:00.000,APP WNL,ADOPTION,2020-03-01T00:00:00.000,APP WNL,FEB.2020,FY2020
35633,A1096073,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-15T00:00:00.000,APP WNL,ADOPTION,2020-02-18T00:00:00.000,APP WNL,FEB.2020,FY2020
35641,A1096141,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-16T00:00:00.000,APP WNL,ADOPTION,2020-02-18T00:00:00.000,APP WNL,FEB.2020,FY2020
35582,A1096142,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-16T00:00:00.000,APP WNL,ADOPTION,2020-02-18T00:00:00.000,APP WNL,FEB.2020,FY2020
35687,A1096145,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-16T00:00:00.000,APP WNL,ADOPTION,2020-02-18T00:00:00.000,APP WNL,FEB.2020,FY2020
35714,A1095991,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-14T00:00:00.000,APP WNL,ADOPTION,2020-02-18T00:00:00.000,APP WNL,FEB.2020,FY2020
35555,A1095629,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-10T00:00:00.000,APP WNL,ADOPTION,2020-02-18T00:00:00.000,APP WNL,FEB.2020,FY2020
33341,A1097153,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-28T00:00:00.000,APP INJ,DIED,2020-03-01T00:00:00.000,DEAD,FEB.2020,FY2020
35517,A1095323,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,RETURN30,2020-02-18T00:00:00.000,APP WNL,ADOPTION,2020-02-18T00:00:00.000,APP WNL,FEB.2020,FY2020
35453,A1094956,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-01T00:00:00.000,APP WNL,ADOPTION,2020-02-06T00:00:00.000,APP WNL,FEB.2020,FY2020
34725,A1096068,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-15T00:00:00.000,APP WNL,ADOPTION,2020-02-17T00:00:00.000,APP WNL,FEB.2020,FY2020
34203,A1094973,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-01T00:00:00.000,APP WNL,ADOPTION,2020-02-03T00:00:00.000,APP WNL,FEB.2020,FY2020
34194,A1096781,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2020-02-24T00:00:00.000,APP WNL,ADOPTION,2020-03-02T00:00:00.000,APP WNL,FEB.2020,FY2020
