,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
67750,A1017122,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2017-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67743,A1017115,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-01-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67711,A1017079,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67709,A1017076,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
68502,A1017850,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-01-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67569,A1016926,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67581,A1016941,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67137,A1016470,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-12-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67526,A1016887,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67548,A1016905,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67619,A1016976,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2017-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
68506,A1017853,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-12-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-01-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
67155,A1016490,CAT,AMER SH,UNAVAILABLE,STRAY,CONFINED,2017-12-11T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2017-12-22T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,DEC.2017,FY2018
67508,A1016869,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,CONFINED,2017-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2017,FY2018
95993,A0914744,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-01-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
98938,A1039704,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
96186,A0941224,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
95332,A0735777,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-02T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,ADOPTION,2018-12-08T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEC.2018,FY2019
97255,A1009800,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
96891,A0995654,CAT,DOMESTIC SH,IMPOUNDED,STRAY,POSSIBLY OWNED,2018-12-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
97008,A1002173,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-16T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
97010,A1002174,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
99091,A1041059,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2018-12-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
96935,A0999064,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
96473,A0966790,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-01-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105813,A1050893,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107804,A1052671,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2018-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107827,A1052694,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2018-12-20T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2018-12-26T00:00:00.000,,DEC.2018,FY2019
105810,A1050891,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105806,A1050887,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105808,A1050889,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107623,A1052505,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2018-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107575,A1052460,CAT,DOMESTIC SH,IMPOUNDED,CONFISCATED,KEEP SAFE,2018-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-01-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105796,A1050880,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107644,A1052520,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2018-12-18T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2018-12-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105803,A1050885,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107664,A1052538,CAT,SIAMESE,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107663,A1052537,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107662,A1052535,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107661,A1052534,CAT,DOMESTIC MH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107655,A1052530,CAT,DOMESTIC MH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
108189,A1053036,CAT,DOMESTIC LH,UNAVAILABLE,STRAY,AT LARGE,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
108188,A1053035,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
108114,A1052958,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2018-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
108113,A1052957,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2018-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-01-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105841,A1050918,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
108245,A1053082,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
108274,A1053115,CAT,DOMESTIC LH,UNAVAILABLE,STRAY,CONFINED,2018-12-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-01-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
108199,A1053046,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,TRAP PROGRAM,2018-12-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-01-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
108237,A1053077,CAT,DOMESTIC SH,UNAVAILABLE,CONFISCATED,KEEP SAFE,2018-12-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-01-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
108218,A1053061,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2018-12-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107974,A1052837,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105827,A1050905,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,CONFINED,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
108017,A1052876,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2018-12-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107138,A1052075,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2018-12-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107163,A1052097,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-01-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105701,A1050800,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2018-12-19T00:00:00.000,HEALTHY,ADOPTION,2018-12-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105704,A1050802,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2018-12-19T00:00:00.000,HEALTHY,ADOPTION,2018-12-21T00:00:00.000,HEALTHY,DEC.2018,FY2019
105707,A1050804,CAT,DOMESTIC SH,AVAILABLE,FOSTER,GENERAL,2018-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105734,A1050827,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-01-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105725,A1050818,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2018-12-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105712,A1050807,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2018-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105677,A1050782,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107043,A1052007,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107042,A1052006,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107041,A1052005,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107047,A1052010,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-12-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105668,A1050773,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2018-12-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105651,A1050756,CAT,DOMESTIC LH,UNAVAILABLE,STRAY,CONFINED,2018-12-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105784,A1050869,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107442,A1052354,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2018-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107441,A1052353,CAT,RUSSIAN BLUE,UNAVAILABLE,STRAY,AT LARGE,2018-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107395,A1052304,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107389,A1052297,CAT,RUSSIAN BLUE,IMPOUNDED,OWNER SURRENDER,GENERAL,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107388,A1052296,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107407,A1052318,CAT,DOMESTIC LH,IMPOUNDED,STRAY,AT LARGE,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105786,A1050871,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107526,A1052423,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2018-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
105785,A1050870,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107509,A1052410,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107508,A1052409,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107507,A1052408,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107226,A1052147,CAT,DOMESTIC LH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107223,A1052144,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107256,A1052180,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107254,A1052177,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107253,A1052176,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107249,A1052173,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107246,A1052170,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107302,A1052224,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-31T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107296,A1052219,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107340,A1052252,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2018-12-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
107322,A1052237,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2018-12-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,DEC.2018,FY2019
